file_location,filename,location,datetime,top,left,label,model_prob,ImageHeight,ImageWidth,GPSLongitude,GPSLatitude,GPSAltitude,Roll,Pitch,Yaw,FOV,Site,x,y,PixSize,meterx,metery
duke_turtles_r1/8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_233858_to_20150808_234719,8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_234133_IMG_6794_NIR.jpg,surprisebeach,2015:08:08 23:41:33,0.6824146981627297,0.8670948616600791,0,0.84126,3048,4048,-85.72147316,9.994947397,86.43045775,0.234108225,2.498664618,228.2146454,73.34058337,surprisebeach,1536.0,-606.0,0.031795253,48.83750797,-19.26792307
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173938_IMG_9398_NIR.jpg,surprisebeach,2015:08:06 17:39:38,0.40518372703412076,0.14451581027667984,0,0.086885,3048,4048,-85.71103772,10.00478212,84.72450331,10.26017952,6.201501846,92.58047485,73.34058337,surprisebeach,-1389.0,239.0,0.031167682,-43.29190967,7.44907589
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173839_IMG_9391_NIR.jpg,surprisebeach,2015:08:06 17:38:39,0.9383202099737533,0.14451581027667984,0,0.066249,3048,4048,-85.71452393,10.00116406,86.24707846,-6.970016003,0.786034405,45.99147034,73.34058337,surprisebeach,-1389.0,-1386.0,0.031727793,-44.06990403,-43.97472065
duke_turtles_r1/8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011710_to_20150808_012603,8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011725_IMG_6105_NIR.jpg,surprisebeach,2015:08:08 01:17:25,0.916994750656168,0.22480237154150198,0,0.99535,3048,4048,-85.71265027,10.00405478,92.76592978,-1.208890557,4.055212498,218.7219238,73.34058337,surprisebeach,-1064.0,-1321.0,0.034125889,-36.30994542,-45.08029878
duke_turtles_r1/8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011710_to_20150808_012603,8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011847_IMG_6116_NIR.jpg,surprisebeach,2015:08:08 01:18:47,0.5544619422572179,0.4817193675889328,Certain Turtle,0.99998,3048,4048,-85.71807848,9.998447336,92.56927495,2.102468967,3.18894434,219.9093628,73.34058337,surprisebeach,-24.0,-216.0,0.034053545,-0.817285079,-7.355565711
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173353_IMG_9356_NIR.jpg,surprisebeach,2015:08:06 17:33:53,0.8956692913385826,0.016057312252964428,0,0.65509,3048,4048,-85.72974755,9.986457802,86.38720703,-5.82250309,4.114602089,234.151535,73.34058337,surprisebeach,-1909.0,-1256.0,0.031779342,-60.6667637,-39.91485343
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173156_IMG_9340_NIR.jpg,surprisebeach,2015:08:06 17:31:56,0.3198818897637795,0.2408596837944664,0,0.41389,3048,4048,-85.72176336,9.994648177,87.48097252,-7.753911018,4.519993305,224.8724213,73.34058337,surprisebeach,-999.0,499.0,0.032181706,-32.14952472,16.05867151
duke_turtles_r1/6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004023_to_20150807_004912,6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004900_IMG_9788_NIR.jpg,surprisebeach,2015:08:07 00:49:00,0.8530183727034121,0.6101778656126482,0,0.033216,3048,4048,-85.71209706,10.00368379,92.30271903,-2.093474865,5.054729462,64.81484222,73.34058337,surprisebeach,496.0,-1126.0,0.033955487,16.84192145,-38.23387812
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173639_IMG_9378_NIR.jpg,surprisebeach,2015:08:06 17:36:39,0.6824146981627297,0.8349802371541502,0,0.10996,3048,4048,-85.72083337,9.994750284,87.11918605,-0.375955105,4.332433701,29.83482552,73.34058337,surprisebeach,1406.0,-606.0,0.032048616,45.06035368,-19.42146112
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173850_IMG_9392_NIR.jpg,surprisebeach,2015:08:06 17:38:50,0.29855643044619423,0.1766304347826087,0,0.052155,3048,4048,-85.71405705,10.00167683,78.93328841,-12.92854023,5.013669491,22.53042221,73.34058337,surprisebeach,-1259.0,564.0,0.029037262,-36.5579128,16.37701574
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173819_IMG_9389_NIR.jpg,surprisebeach,2015:08:06 17:38:19,0.8956692913385826,0.3211462450592885,0,0.46923,3048,4048,-85.71550195,10.00017124,83.3484802,-8.658820152,6.719535828,47.22659302,73.34058337,surprisebeach,-674.0,-1256.0,0.030661483,-20.66583931,-38.51082221
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173938_IMG_9398_NIR.jpg,surprisebeach,2015:08:06 17:39:38,0.3198818897637795,0.8510375494071146,0,0.046944,3048,4048,-85.71103772,10.00478212,84.72450331,10.26017952,6.201501846,92.58047485,73.34058337,surprisebeach,1471.0,499.0,0.031167682,45.84765956,15.55267309
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173705_IMG_9381_NIR.jpg,surprisebeach,2015:08:06 17:37:05,0.0,0.8831521739130435,0,0.44776,3048,4048,-85.71937725,9.996165238,88.39308855,-0.695448041,2.471388817,53.64055634,73.34058337,surprisebeach,1601.0,1474.0,0.032517247,52.06011309,47.93042267
duke_turtles_r1/6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004023_to_20150807_004912,6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004854_IMG_9787_NIR.jpg,surprisebeach,2015:08:07 00:48:54,0.5118110236220472,0.12845849802371542,0,0.3246,3048,4048,-85.7126253,10.00315644,93.12160414,-4.308005333,5.795262814,55.16453171,73.34058337,surprisebeach,-1454.0,-86.0,0.034256731,-49.8092866,-2.94607885
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173559_IMG_9373_NIR.jpg,surprisebeach,2015:08:06 17:35:59,0.29855643044619423,0.786808300395257,0,0.99762,3048,4048,-85.7232111,9.99221258,85.51641791,-9.626680374,2.332293272,50.76092911,73.34058337,surprisebeach,1211.0,564.0,0.031459004,38.09685373,17.7428782
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173225_IMG_9344_NIR.jpg,surprisebeach,2015:08:06 17:32:25,0.0639763779527559,0.9313241106719368,0,0.99662,3048,4048,-85.72375314,9.992578742,85.50847626,-1.751817346,2.763331652,225.5274658,73.34058337,surprisebeach,1796.0,1279.0,0.031456082,56.49512399,40.23232939
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173353_IMG_9356_NIR.jpg,surprisebeach,2015:08:06 17:33:53,0.7037401574803149,0.14451581027667984,0,0.97011,3048,4048,-85.72974755,9.986457802,86.38720703,-5.82250309,4.114602089,234.151535,73.34058337,surprisebeach,-1389.0,-671.0,0.031779342,-44.14150591,-21.32393842
duke_turtles_r1/6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004023_to_20150807_004912,6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004556_IMG_9758_NIR.jpg,surprisebeach,2015:08:07 00:45:56,0.3838582677165354,0.9313241106719368,Certain Turtle,0.99997,3048,4048,-85.72774293,9.987550528,93.4932403,2.218926191,6.280187607,60.89472198,73.34058337,surprisebeach,1796.0,304.0,0.034393445,61.77062713,10.45560726
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173631_IMG_9377_NIR.jpg,surprisebeach,2015:08:06 17:36:31,0.14927821522309712,0.337203557312253,0,0.99269,3048,4048,-85.72132668,9.994212055,88.46891002,4.27223444,0.369834036,54.74552917,73.34058337,surprisebeach,-609.0,1019.0,0.03254514,-19.81999021,33.16349757
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173137_IMG_9337_NIR.jpg,surprisebeach,2015:08:06 17:31:37,0.49048556430446194,0.3211462450592885,0,0.7087,3048,4048,-85.72023716,9.996208148,93.41805226,8.190005302,3.531577587,218.7050476,73.34058337,surprisebeach,-674.0,-21.0,0.034365785,-23.1625394,-0.721681495
duke_turtles_r1/6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004023_to_20150807_004912,6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004307_IMG_9735_NIR.jpg,surprisebeach,2015:08:07 00:43:07,0.8103674540682415,0.27297430830039526,Certain Turtle,0.99999,3048,4048,-85.72262318,9.993750987,92.98330684,-2.158832073,5.486134529,208.2394409,73.34058337,surprisebeach,-869.0,-996.0,0.034205855,-29.72488822,-34.06903183
duke_turtles_r1/8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011710_to_20150808_012603,8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011718_IMG_6104_NIR.jpg,surprisebeach,2015:08:08 01:17:18,0.2559055118110236,0.337203557312253,0,0.074127,3048,4048,-85.71215664,10.00454831,91.01667023,4.253900528,1.073866248,220.569397,73.34058337,surprisebeach,-609.0,694.0,0.033482387,-20.39077357,23.23677645
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173340_IMG_9354_NIR.jpg,surprisebeach,2015:08:06 17:33:40,0.1919291338582677,0.4174901185770751,0,0.033257,3048,4048,-85.72872222,9.987448558,87.61171662,2.262543201,4.891166687,234.5273743,73.34058337,surprisebeach,-284.0,889.0,0.032229803,-9.153264161,28.65229521
duke_turtles_r1/6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004023_to_20150807_004912,6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004307_IMG_9735_NIR.jpg,surprisebeach,2015:08:07 00:43:07,0.34120734908136485,0.06422924901185771,0,0.04827,3048,4048,-85.72262318,9.993750987,92.98330684,-2.158832073,5.486134529,208.2394409,73.34058337,surprisebeach,-1714.0,434.0,0.034205855,-58.62883591,14.84534118
duke_turtles_r1/8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011710_to_20150808_012603,8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_012556_IMG_6179_NIR.jpg,surprisebeach,2015:08:08 01:25:56,0.1279527559055118,0.6101778656126482,0,0.783,3048,4048,-85.71170811,10.00410632,88.34307116,-0.814636588,6.947524548,49.40374374,73.34058337,surprisebeach,496.0,1084.0,0.032498847,16.11942834,35.22875064
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173054_IMG_9329_NIR.jpg,surprisebeach,2015:08:06 17:30:54,0.49048556430446194,0.14451581027667984,0,0.76895,3048,4048,-85.71595693,10.00060108,87.60780287,5.239520073,4.983891487,221.1623993,73.34058337,surprisebeach,-1389.0,-21.0,0.032228364,-44.76519708,-0.676795636
duke_turtles_r1/8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011710_to_20150808_012603,8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011725_IMG_6105_NIR.jpg,surprisebeach,2015:08:08 01:17:25,0.8743438320209974,0.6904644268774703,0,0.021099,3048,4048,-85.71265027,10.00405478,92.76592978,-1.208890557,4.055212498,218.7219238,73.34058337,surprisebeach,821.0,-1191.0,0.034125889,28.0173545,-40.64393327
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173749_IMG_9386_NIR.jpg,surprisebeach,2015:08:06 17:37:49,0.14927821522309712,0.40143280632411066,0,0.30653,3048,4048,-85.71695805,9.99874027,88.29358717,9.837264061,3.66548419,48.48809433,73.34058337,surprisebeach,-349.0,1019.0,0.032480644,-11.33574466,33.09777596
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173552_IMG_9372_NIR.jpg,surprisebeach,2015:08:06 17:35:52,0.49048556430446194,0.7065217391304348,0,0.09911,3048,4048,-85.72372454,9.99170079,86.95440729,7.420410633,-1.977761149,55.02565765,73.34058337,surprisebeach,886.0,-21.0,0.031987998,28.34136657,-0.671747966
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173340_IMG_9354_NIR.jpg,surprisebeach,2015:08:06 17:33:40,0.5971128608923885,0.6101778656126482,0,0.4627,3048,4048,-85.72872222,9.987448558,87.61171662,2.262543201,4.891166687,234.5273743,73.34058337,surprisebeach,496.0,-346.0,0.032229803,15.98598248,-11.15151197
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173740_IMG_9385_NIR.jpg,surprisebeach,2015:08:06 17:37:40,0.21325459317585302,0.2890316205533597,0,0.092832,3048,4048,-85.71744564,9.998210411,85.2639843,8.700699806,2.064997673,46.27698517,73.34058337,surprisebeach,-804.0,824.0,0.031366141,-25.2183773,25.84570012
duke_turtles_r1/6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004023_to_20150807_004912,6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004030_IMG_9714_NIR.jpg,surprisebeach,2015:08:07 00:40:30,0.7037401574803149,0.8670948616600791,0,0.10617,3048,4048,-85.71218592,10.00452696,95.74792453,4.704504013,3.684363604,209.5359497,73.34058337,surprisebeach,1536.0,-671.0,0.035222878,54.10234019,-23.63455095
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173156_IMG_9340_NIR.jpg,surprisebeach,2015:08:06 17:31:56,0.5118110236220472,0.6904644268774703,0,0.071272,3048,4048,-85.72176336,9.994648177,87.48097252,-7.753911018,4.519993305,224.8724213,73.34058337,surprisebeach,821.0,-86.0,0.032181706,26.42118098,-2.767626753
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173732_IMG_9384_NIR.jpg,surprisebeach,2015:08:06 17:37:32,0.17060367454068243,0.3532608695652174,0,0.94166,3048,4048,-85.71792809,9.997692288,84.71678161,4.781010628,-0.894438744,46.79103088,73.34058337,surprisebeach,-544.0,954.0,0.031164841,-16.95367348,29.73125827
duke_turtles_r1/8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011710_to_20150808_012603,8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_012059_IMG_6134_NIR.jpg,surprisebeach,2015:08:08 01:20:59,0.7463910761154856,0.9313241106719368,0,0.025655,3048,4048,-85.72700032,9.98919873,88.917946,3.540608168,2.174285173,218.6153412,73.34058337,surprisebeach,1796.0,-801.0,0.032710327,58.74774764,-26.20097208
duke_turtles_r1/8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011710_to_20150808_012603,8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011718_IMG_6104_NIR.jpg,surprisebeach,2015:08:08 01:17:18,0.8530183727034121,0.786808300395257,0,0.14274,3048,4048,-85.71215664,10.00454831,91.01667023,4.253900528,1.073866248,220.569397,73.34058337,surprisebeach,1211.0,-1126.0,0.033482387,40.54717044,-37.70116756
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173407_IMG_9358_NIR.jpg,surprisebeach,2015:08:06 17:34:07,0.7250656167979003,0.08028656126482213,0,0.11119,3048,4048,-85.73068084,9.985394493,84.95497954,6.602323532,5.386929512,209.8097382,73.34058337,surprisebeach,-1649.0,-736.0,0.031252467,-51.53531817,-23.00181575
duke_turtles_r1/8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_233858_to_20150808_234719,8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_234714_IMG_6849_NIR.jpg,surprisebeach,2015:08:08 23:47:14,0.08530183727034121,0.754693675889328,0,0.097945,3048,4048,-85.71143229,10.00439699,87.01589958,2.114867449,4.627149105,41.87106705,73.34058337,surprisebeach,1081.0,1214.0,0.03201062,34.6034798,38.86089221
duke_turtles_r1/8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_011710_to_20150808_012603,8Aug20158Aug20158RioBeach3KMLanePM20150807cr5surprisebeach3kmlaneimg_20150808_012301_IMG_6151_NIR.jpg,surprisebeach,2015:08:08 01:23:01,0.5544619422572179,0.43354743083003955,Certain Turtle,0.99957,3048,4048,-85.72618623,9.98918135,85.51960784,0.028805101,4.660840034,48.75007248,73.34058337,surprisebeach,-219.0,-216.0,0.031460177,-6.889778848,-6.795398316
duke_turtles_r1/8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_233858_to_20150808_234719,8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_234009_IMG_6783_NIR.jpg,surprisebeach,2015:08:08 23:40:09,0.34120734908136485,0.8349802371541502,0,0.047768,3048,4048,-85.71605708,10.00053969,86.62577833,2.116336346,2.585998774,227.4832611,73.34058337,surprisebeach,1406.0,434.0,0.031867105,44.80515012,13.83032372
duke_turtles_r1/8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_233858_to_20150808_234719,8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_234328_IMG_6809_NIR.jpg,surprisebeach,2015:08:08 23:43:28,0.8743438320209974,0.4174901185770751,0,0.24102,3048,4048,-85.72887224,9.987291825,85.93305219,2.458228827,3.433096647,225.7918549,73.34058337,surprisebeach,-284.0,-1191.0,0.031612272,-8.977885118,-37.65021541
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173839_IMG_9391_NIR.jpg,surprisebeach,2015:08:06 17:38:39,0.8743438320209974,0.5138339920948617,0,0.22683,3048,4048,-85.71452393,10.00116406,86.24707846,-6.970016003,0.786034405,45.99147034,73.34058337,surprisebeach,106.0,-1191.0,0.031727793,3.363146024,-37.78780108
duke_turtles_r1/6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004023_to_20150807_004912,6Aug20156Aug20157RioBeach3KMLanePM20150806surprisebeach3kmlanePMimg_20150807_004906_IMG_9789_NIR.jpg,surprisebeach,2015:08:07 00:49:06,0.7677165354330708,0.6262351778656127,0,0.04869,3048,4048,-85.71158765,10.00426476,92.9460371,4.763667583,4.308568478,61.4985199,73.34058337,surprisebeach,561.0,-866.0,0.034192145,19.18179323,-29.6103974
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173657_IMG_9380_NIR.jpg,surprisebeach,2015:08:06 17:36:57,0.5118110236220472,0.5941205533596838,0,0.63762,3048,4048,-85.71984809,9.995671822,91.05920444,-1.931920528,-2.565259933,45.1220932,73.34058337,surprisebeach,431.0,-86.0,0.033498034,14.43765262,-2.880830917
duke_turtles_r1/6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173008_to_20150806_173938,6Aug20156Aug20153RioBeach3KMLaneAM20150806cr4surprisebeach3kmlaneimg_20150806_173501_IMG_9364_NIR.jpg,surprisebeach,2015:08:06 17:35:01,0.8316929133858267,0.3532608695652174,0,0.20655,3048,4048,-85.72790494,9.987413977,81.41990669,4.480546474,4.105866432,36.53827667,73.34058337,surprisebeach,-544.0,-1061.0,0.029952017,-16.29389699,-31.77908953
duke_turtles_r1/8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_233858_to_20150808_234719,8Aug20158Aug201510RioBeach3KMLanePM20150808cr6surprisebeach3kmlanepmimg_20150808_233953_IMG_6781_NIR.jpg,surprisebeach,2015:08:08 23:39:53,0.5544619422572179,0.8028656126482213,0,0.69521,3048,4048,-85.7150684,10.00156773,88.75171625,4.898715496,2.152588606,233.8183136,73.34058337,surprisebeach,1276.0,-216.0,0.032649176,41.66034871,-7.052222038
